-22,13.85640646,13,132,L
-21.5,12.99038106,13,133,L
-20.5,12.99038106,13,134,L
-20,13.85640646,13,135,L
-19,-13.85640646,13,136,L
-18.5,-14.72243186,13,137,L
-17.5,-14.72243186,13,138,L
-17,-13.85640646,13,139,L
-19,-12.12435565,13,140,L
-18.5,-12.99038106,13,141,L
-17.5,-12.99038106,13,142,L
-17,-12.12435565,13,143,L
-19,-10.39230485,13,144,L
-18.5,-11.25833025,13,145,L
-17.5,-11.25833025,13,146,L
-17,-10.39230485,13,147,L
-19,-8.660254038,13,148,L
-18.5,-9.526279442,13,149,L
-17.5,-9.526279442,13,150,L
-17,-8.660254038,13,151,L
-19,-6.92820323,13,152,L
-18.5,-7.794228634,13,153,L
-17.5,-7.794228634,13,154,L
-17,-6.92820323,13,155,L
-19,-5.196152423,13,156,L
-18.5,-6.062177826,13,157,L
-17.5,-6.062177826,13,158,L
-17,-5.196152423,13,159,L
-19,-3.464101615,13,160,L
-18.5,-4.330127019,13,161,L
-17.5,-4.330127019,13,162,L
-17,-3.464101615,13,163,L
-19,-1.732050808,13,164,L
-18.5,-2.598076211,13,165,L
-17.5,-2.598076211,13,166,L
-17,-1.732050808,13,167,L
-19,0,13,168,L
-18.5,-0.866025404,13,169,L
-17.5,-0.866025404,13,170,L
-17,0,13,171,L
-19,1.732050808,13,172,L
-18.5,0.866025404,13,173,L
-17.5,0.866025404,13,174,L
-17,1.732050808,13,175,L
-19,3.464101615,13,176,L
-18.5,2.598076211,13,177,L
-17.5,2.598076211,13,178,L
-17,3.464101615,13,179,L
-19,5.196152423,13,180,L
-18.5,4.330127019,13,181,L
-17.5,4.330127019,13,182,L
-17,5.196152423,13,183,L
-19,6.92820323,13,184,L
-18.5,6.062177826,13,185,L
-17.5,6.062177826,13,186,L
-17,6.92820323,13,187,L
-19,8.660254038,13,188,L
-18.5,7.794228634,13,189,L
-17.5,7.794228634,13,190,L
-17,8.660254038,13,191,L
-19,10.39230485,13,192,L
-18.5,9.526279442,13,193,L
-17.5,9.526279442,13,194,L
-17,10.39230485,13,195,L
-19,12.12435565,13,196,L
-18.5,11.25833025,13,197,L
-17.5,11.25833025,13,198,L
-17,12.12435565,13,199,L
-19,13.85640646,13,200,L
-18.5,12.99038106,13,201,L
-17.5,12.99038106,13,202,L
-17,13.85640646,13,203,L
-16,-13.85640646,13,204,L
-15.5,-14.72243186,13,205,L
-14.5,-14.72243186,13,206,L
-14,-13.85640646,13,207,L
-16,-12.12435565,13,208,L
-15.5,-12.99038106,13,209,L
-14.5,-12.99038106,13,210,L
-14,-12.12435565,13,211,L
-16,-10.39230485,13,212,L
-15.5,-11.25833025,13,213,L
-14.5,-11.25833025,13,214,L
-14,-10.39230485,13,215,L
-16,-8.660254038,13,216,L
-15.5,-9.526279442,13,217,L
-14.5,-9.526279442,13,218,L
-14,-8.660254038,13,219,L
-16,-6.92820323,13,220,L
-15.5,-7.794228634,13,221,L
-14.5,-7.794228634,13,222,L
-14,-6.92820323,13,223,L
-16,-5.196152423,13,224,L
-15.5,-6.062177826,13,225,L
-14.5,-6.062177826,13,226,L
-14,-5.196152423,13,227,L
-16,-3.464101615,13,228,L
-15.5,-4.330127019,13,229,L
-14.5,-4.330127019,13,230,L
-14,-3.464101615,13,231,L
-16,-1.732050808,13,232,L
-15.5,-2.598076211,13,233,L
-14.5,-2.598076211,13,234,L
-14,-1.732050808,13,235,L
-16,0,13,236,L
-15.5,-0.866025404,13,237,L
-14.5,-0.866025404,13,238,L
-14,0,13,239,L
-16,1.732050808,13,240,L
-15.5,0.866025404,13,241,L
-14.5,0.866025404,13,242,L
-14,1.732050808,13,243,L
-16,3.464101615,13,244,L
-15.5,2.598076211,13,245,L
-14.5,2.598076211,13,246,L
-14,3.464101615,13,247,L
-16,5.196152423,13,248,L
-15.5,4.330127019,13,249,L
-14.5,4.330127019,13,250,L
-14,5.196152423,13,251,L
-16,6.92820323,13,252,L
-15.5,6.062177826,13,253,L
-14.5,6.062177826,13,254,L
-14,6.92820323,13,255,L
-16,8.660254038,13,256,L
-15.5,7.794228634,13,257,L
-14.5,7.794228634,13,258,L
-14,8.660254038,13,259,L
-16,10.39230485,13,260,L
-15.5,9.526279442,13,261,L
-14.5,9.526279442,13,262,L
-14,10.39230485,13,263,L
-16,12.12435565,13,264,L
-15.5,11.25833025,13,265,L
-14.5,11.25833025,13,266,L
-14,12.12435565,13,267,L
-16,13.85640646,13,268,L
-15.5,12.99038106,13,269,L
-14.5,12.99038106,13,270,L
-14,13.85640646,13,271,L
-13,-13.85640646,13,272,L
-12.5,-14.72243186,13,273,L
-11.5,-14.72243186,13,274,L
-11,-13.85640646,13,275,L
-13,-12.12435565,13,276,L
-12.5,-12.99038106,13,277,L
-11.5,-12.99038106,13,278,L
-11,-12.12435565,13,279,L
-13,-10.39230485,13,280,L
-12.5,-11.25833025,13,281,L
-11.5,-11.25833025,13,282,L
-11,-10.39230485,13,283,L
-13,-8.660254038,13,284,L
-12.5,-9.526279442,13,285,L
-11.5,-9.526279442,13,286,L
-11,-8.660254038,13,287,L
-13,-6.92820323,13,288,L
-12.5,-7.794228634,13,289,L
-11.5,-7.794228634,13,290,L
-11,-6.92820323,13,291,L
-13,-5.196152423,13,292,L
-12.5,-6.062177826,13,293,L
-11.5,-6.062177826,13,294,L
-11,-5.196152423,13,295,L
-13,-3.464101615,13,296,L
-12.5,-4.330127019,13,297,L
-11.5,-4.330127019,13,298,L
-11,-3.464101615,13,299,L
-13,-1.732050808,13,300,L
-12.5,-2.598076211,13,301,L
-11.5,-2.598076211,13,302,L
-11,-1.732050808,13,303,L
-13,0,13,304,L
-12.5,-0.866025404,13,305,L
-11.5,-0.866025404,13,306,L
-11,0,13,307,L
-13,1.732050808,13,308,L
-12.5,0.866025404,13,309,L
-11.5,0.866025404,13,310,L
-11,1.732050808,13,311,L
-13,3.464101615,13,312,L
-12.5,2.598076211,13,313,L
-11.5,2.598076211,13,314,L
-11,3.464101615,13,315,L
-13,5.196152423,13,316,L
-12.5,4.330127019,13,317,L
-11.5,4.330127019,13,318,L
-11,5.196152423,13,319,L
-13,6.92820323,13,320,L
-12.5,6.062177826,13,321,L
-11.5,6.062177826,13,322,L
-11,6.92820323,13,323,L
-13,8.660254038,13,324,L
-12.5,7.794228634,13,325,L
-11.5,7.794228634,13,326,L
-11,8.660254038,13,327,L
-13,10.39230485,13,328,L
-12.5,9.526279442,13,329,L
-11.5,9.526279442,13,330,L
-11,10.39230485,13,331,L
-13,12.12435565,13,332,L
-12.5,11.25833025,13,333,L
-11.5,11.25833025,13,334,L
-11,12.12435565,13,335,L
-13,13.85640646,13,336,L
-12.5,12.99038106,13,337,L
-11.5,12.99038106,13,338,L
-11,13.85640646,13,339,L
-10,-13.85640646,13,340,L
-9.5,-14.72243186,13,341,L
-8.5,-14.72243186,13,342,L
-8,-13.85640646,13,343,L
-10,-12.12435565,13,344,L
-9.5,-12.99038106,13,345,L
-8.5,-12.99038106,13,346,L
-8,-12.12435565,13,347,L
-10,-10.39230485,13,348,L
-9.5,-11.25833025,13,349,L
-8.5,-11.25833025,13,350,L
-8,-10.39230485,13,351,L
-10,-8.660254038,13,352,L
-9.5,-9.526279442,13,353,L
-8.5,-9.526279442,13,354,L
-8,-8.660254038,13,355,L
-10,-6.92820323,13,356,L
-9.5,-7.794228634,13,357,L
-8.5,-7.794228634,13,358,L
-8,-6.92820323,13,359,L
-10,-5.196152423,13,360,L
-9.5,-6.062177826,13,361,L
-8.5,-6.062177826,13,362,L
-8,-5.196152423,13,363,L
-10,-3.464101615,13,364,L
-9.5,-4.330127019,13,365,L
-8.5,-4.330127019,13,366,L
-8,-3.464101615,13,367,L
-10,-1.732050808,13,368,L
-9.5,-2.598076211,13,369,L
-8.5,-2.598076211,13,370,L
-8,-1.732050808,13,371,L
-10,0,13,372,L
-9.5,-0.866025404,13,373,L
-8.5,-0.866025404,13,374,L
-8,0,13,375,L
-10,1.732050808,13,376,L
-9.5,0.866025404,13,377,L
-8.5,0.866025404,13,378,L
-8,1.732050808,13,379,L
-10,3.464101615,13,380,L
-9.5,2.598076211,13,381,L
-8.5,2.598076211,13,382,L
-8,3.464101615,13,383,L
-10,5.196152423,13,384,L
-9.5,4.330127019,13,385,L
-8.5,4.330127019,13,386,L
-8,5.196152423,13,387,L
-10,6.92820323,13,388,L
-9.5,6.062177826,13,389,L
-8.5,6.062177826,13,390,L
-8,6.92820323,13,391,L
-10,8.660254038,13,392,L
-9.5,7.794228634,13,393,L
-8.5,7.794228634,13,394,L
-8,8.660254038,13,395,L
-10,10.39230485,13,396,L
-9.5,9.526279442,13,397,L
-8.5,9.526279442,13,398,L
-8,10.39230485,13,399,L
-10,12.12435565,13,400,L
-9.5,11.25833025,13,401,L
-8.5,11.25833025,13,402,L
-8,12.12435565,13,403,L
-10,13.85640646,13,404,L
-9.5,12.99038106,13,405,L
-8.5,12.99038106,13,406,L
-8,13.85640646,13,407,L
-7,-13.85640646,13,408,L
-6.5,-14.72243186,13,409,L
-5.5,-14.72243186,13,410,L
-5,-13.85640646,13,411,L
-7,-12.12435565,13,412,L
-6.5,-12.99038106,13,413,L
-5.5,-12.99038106,13,414,L
-5,-12.12435565,13,415,L
-7,-10.39230485,13,416,L
-6.5,-11.25833025,13,417,L
-5.5,-11.25833025,13,418,L
-5,-10.39230485,13,419,L
-7,-8.660254038,13,420,L
-6.5,-9.526279442,13,421,L
-5.5,-9.526279442,13,422,L
-5,-8.660254038,13,423,L
-7,-6.92820323,13,424,L
-6.5,-7.794228634,13,425,L
-5.5,-7.794228634,13,426,L
-5,-6.92820323,13,427,L
-7,-5.196152423,13,428,L
-6.5,-6.062177826,13,429,L
-5.5,-6.062177826,13,430,L
-5,-5.196152423,13,431,L
-7,-3.464101615,13,432,L
-6.5,-4.330127019,13,433,L
-5.5,-4.330127019,13,434,L
-5,-3.464101615,13,435,L
-7,-1.732050808,13,436,L
-6.5,-2.598076211,13,437,L
-5.5,-2.598076211,13,438,L
-5,-1.732050808,13,439,L
-7,0,13,440,L
-6.5,-0.866025404,13,441,L
-5.5,-0.866025404,13,442,L
-5,0,13,443,L
-7,1.732050808,13,444,L
-6.5,0.866025404,13,445,L
-5.5,0.866025404,13,446,L
-5,1.732050808,13,447,L
-7,3.464101615,13,448,L
-6.5,2.598076211,13,449,L
-5.5,2.598076211,13,450,L
-5,3.464101615,13,451,L
-7,5.196152423,13,452,L
-6.5,4.330127019,13,453,L
-5.5,4.330127019,13,454,L
-5,5.196152423,13,455,L
-7,6.92820323,13,456,L
-6.5,6.062177826,13,457,L
-5.5,6.062177826,13,458,L
-5,6.92820323,13,459,L
-7,8.660254038,13,460,L
-6.5,7.794228634,13,461,L
-5.5,7.794228634,13,462,L
-5,8.660254038,13,463,L
-7,10.39230485,13,464,L
-6.5,9.526279442,13,465,L
-5.5,9.526279442,13,466,L
-5,10.39230485,13,467,L
-7,12.12435565,13,468,L
-6.5,11.25833025,13,469,L
-5.5,11.25833025,13,470,L
-5,12.12435565,13,471,L
-7,13.85640646,13,472,L
-6.5,12.99038106,13,473,L
-5.5,12.99038106,13,474,L
-5,13.85640646,13,475,L
-4,-13.85640646,13,476,L
-3.5,-14.72243186,13,477,L
-2.5,-14.72243186,13,478,L
-2,-13.85640646,13,479,L
-4,-12.12435565,13,480,L
-3.5,-12.99038106,13,481,L
-2.5,-12.99038106,13,482,L
-2,-12.12435565,13,483,L
-4,-10.39230485,13,484,L
-3.5,-11.25833025,13,485,L
-2.5,-11.25833025,13,486,L
-2,-10.39230485,13,487,L
-4,-8.660254038,13,488,L
-3.5,-9.526279442,13,489,L
-2.5,-9.526279442,13,490,L
-2,-8.660254038,13,491,L
-4,-6.92820323,13,492,L
-3.5,-7.794228634,13,493,L
-2.5,-7.794228634,13,494,L
-2,-6.92820323,13,495,L
-4,-5.196152423,13,496,L
-3.5,-6.062177826,13,497,L
-2.5,-6.062177826,13,498,L
-2,-5.196152423,13,499,L
-4,-3.464101615,13,500,L
-3.5,-4.330127019,13,501,L
-2.5,-4.330127019,13,502,L
-2,-3.464101615,13,503,L
-4,-1.732050808,13,504,L
-3.5,-2.598076211,13,505,L
-2.5,-2.598076211,13,506,L
-2,-1.732050808,13,507,L
-4,0,13,508,L
-3.5,-0.866025404,13,509,L
-2.5,-0.866025404,13,510,L
-2,0,13,511,L
-4,1.732050808,13,512,L
-3.5,0.866025404,13,513,L
-2.5,0.866025404,13,514,L
-2,1.732050808,13,515,L
-4,3.464101615,13,516,L
-3.5,2.598076211,13,517,L
-2.5,2.598076211,13,518,L
-2,3.464101615,13,519,L
-4,5.196152423,13,520,L
-3.5,4.330127019,13,521,L
-2.5,4.330127019,13,522,L
-2,5.196152423,13,523,L
-4,6.92820323,13,524,L
-3.5,6.062177826,13,525,L
-2.5,6.062177826,13,526,L
-2,6.92820323,13,527,L
-4,8.660254038,13,528,L
-3.5,7.794228634,13,529,L
-2.5,7.794228634,13,530,L
-2,8.660254038,13,531,L
-4,10.39230485,13,532,L
-3.5,9.526279442,13,533,L
-2.5,9.526279442,13,534,L
-2,10.39230485,13,535,L
-4,12.12435565,13,536,L
-3.5,11.25833025,13,537,L
-2.5,11.25833025,13,538,L
-2,12.12435565,13,539,L
-4,13.85640646,13,540,L
-3.5,12.99038106,13,541,L
-2.5,12.99038106,13,542,L
-2,13.85640646,13,543,L
-1,-13.85640646,13,544,L
-0.5,-14.72243186,13,545,L
0.5,-14.72243186,13,546,L
1,-13.85640646,13,547,L
-1,-12.12435565,13,548,L
-0.5,-12.99038106,13,549,L
0.5,-12.99038106,13,550,L
1,-12.12435565,13,551,L
-1,-10.39230485,13,552,L
-0.5,-11.25833025,13,553,L
0.5,-11.25833025,13,554,L
1,-10.39230485,13,555,L
-1,-8.660254038,13,556,L
-0.5,-9.526279442,13,557,L
0.5,-9.526279442,13,558,L
1,-8.660254038,13,559,L
-1,-6.92820323,13,560,L
-0.5,-7.794228634,13,561,L
0.5,-7.794228634,13,562,L
1,-6.92820323,13,563,L
-1,-5.196152423,13,564,L
-0.5,-6.062177826,13,565,L
0.5,-6.062177826,13,566,L
1,-5.196152423,13,567,L
-1,-3.464101615,13,568,L
-0.5,-4.330127019,13,569,L
0.5,-4.330127019,13,570,L
1,-3.464101615,13,571,L
-1,-1.732050808,13,572,L
-0.5,-2.598076211,13,573,L
0.5,-2.598076211,13,574,L
1,-1.732050808,13,575,L
-1,0,13,576,L
-0.5,-0.866025404,13,577,L
0.5,-0.866025404,13,578,L
1,0,13,579,L
-1,1.732050808,13,580,L
-0.5,0.866025404,13,581,L
0.5,0.866025404,13,582,L
1,1.732050808,13,583,L
-1,3.464101615,13,584,L
-0.5,2.598076211,13,585,L
0.5,2.598076211,13,586,L
1,3.464101615,13,587,L
-1,5.196152423,13,588,L
-0.5,4.330127019,13,589,L
0.5,4.330127019,13,590,L
1,5.196152423,13,591,L
-1,6.92820323,13,592,L
-0.5,6.062177826,13,593,L
0.5,6.062177826,13,594,L
1,6.92820323,13,595,L
-1,8.660254038,13,596,L
-0.5,7.794228634,13,597,L
0.5,7.794228634,13,598,L
1,8.660254038,13,599,L
-1,10.39230485,13,600,L
-0.5,9.526279442,13,601,L
0.5,9.526279442,13,602,L
1,10.39230485,13,603,L
-1,12.12435565,13,604,L
-0.5,11.25833025,13,605,L
0.5,11.25833025,13,606,L
1,12.12435565,13,607,L
-1,13.85640646,13,608,L
-0.5,12.99038106,13,609,L
0.5,12.99038106,13,610,L
1,13.85640646,13,611,L
2,-13.85640646,13,612,L
2.5,-14.72243186,13,613,L
3.5,-14.72243186,13,614,L
4,-13.85640646,13,615,L
2,-12.12435565,13,616,L
2.5,-12.99038106,13,617,L
3.5,-12.99038106,13,618,L
4,-12.12435565,13,619,L
2,-10.39230485,13,620,L
2.5,-11.25833025,13,621,L
3.5,-11.25833025,13,622,L
4,-10.39230485,13,623,L
2,-8.660254038,13,624,L
2.5,-9.526279442,13,625,L
3.5,-9.526279442,13,626,L
4,-8.660254038,13,627,L
2,-6.92820323,13,628,L
2.5,-7.794228634,13,629,L
3.5,-7.794228634,13,630,L
4,-6.92820323,13,631,L
2,-5.196152423,13,632,L
2.5,-6.062177826,13,633,L
3.5,-6.062177826,13,634,L
4,-5.196152423,13,635,L
2,-3.464101615,13,636,L
2.5,-4.330127019,13,637,L
3.5,-4.330127019,13,638,L
4,-3.464101615,13,639,L
2,-1.732050808,13,640,L
2.5,-2.598076211,13,641,L
3.5,-2.598076211,13,642,L
4,-1.732050808,13,643,L
2,0,13,644,L
2.5,-0.866025404,13,645,L
3.5,-0.866025404,13,646,L
4,0,13,647,L
2,1.732050808,13,648,L
2.5,0.866025404,13,649,L
3.5,0.866025404,13,650,L
4,1.732050808,13,651,L
2,3.464101615,13,652,L
2.5,2.598076211,13,653,L
3.5,2.598076211,13,654,L
4,3.464101615,13,655,L
2,5.196152423,13,656,L
2.5,4.330127019,13,657,L
3.5,4.330127019,13,658,L
4,5.196152423,13,659,L
2,6.92820323,13,660,L
2.5,6.062177826,13,661,L
3.5,6.062177826,13,662,L
4,6.92820323,13,663,L
2,8.660254038,13,664,L
2.5,7.794228634,13,665,L
3.5,7.794228634,13,666,L
4,8.660254038,13,667,L
2,10.39230485,13,668,L
2.5,9.526279442,13,669,L
3.5,9.526279442,13,670,L
4,10.39230485,13,671,L
2,12.12435565,13,672,L
2.5,11.25833025,13,673,L
3.5,11.25833025,13,674,L
4,12.12435565,13,675,L
2,13.85640646,13,676,L
2.5,12.99038106,13,677,L
3.5,12.99038106,13,678,L
4,13.85640646,13,679,L
5,-13.85640646,13,680,L
5.5,-14.72243186,13,681,L
6.5,-14.72243186,13,682,L
7,-13.85640646,13,683,L
5,-12.12435565,13,684,L
5.5,-12.99038106,13,685,L
6.5,-12.99038106,13,686,L
7,-12.12435565,13,687,L
5,-10.39230485,13,688,L
5.5,-11.25833025,13,689,L
6.5,-11.25833025,13,690,L
7,-10.39230485,13,691,L
5,-8.660254038,13,692,L
5.5,-9.526279442,13,693,L
6.5,-9.526279442,13,694,L
7,-8.660254038,13,695,L
5,-6.92820323,13,696,L
5.5,-7.794228634,13,697,L
6.5,-7.794228634,13,698,L
7,-6.92820323,13,699,L
5,-5.196152423,13,700,L
5.5,-6.062177826,13,701,L
6.5,-6.062177826,13,702,L
7,-5.196152423,13,703,L
5,-3.464101615,13,704,L
5.5,-4.330127019,13,705,L
6.5,-4.330127019,13,706,L
7,-3.464101615,13,707,L
5,-1.732050808,13,708,L
5.5,-2.598076211,13,709,L
6.5,-2.598076211,13,710,L
7,-1.732050808,13,711,L
5,0,13,712,L
5.5,-0.866025404,13,713,L
6.5,-0.866025404,13,714,L
7,0,13,715,L
5,1.732050808,13,716,L
5.5,0.866025404,13,717,L
6.5,0.866025404,13,718,L
7,1.732050808,13,719,L
5,3.464101615,13,720,L
5.5,2.598076211,13,721,L
6.5,2.598076211,13,722,L
7,3.464101615,13,723,L
5,5.196152423,13,724,L
5.5,4.330127019,13,725,L
6.5,4.330127019,13,726,L
7,5.196152423,13,727,L
5,6.92820323,13,728,L
5.5,6.062177826,13,729,L
6.5,6.062177826,13,730,L
7,6.92820323,13,731,L
5,8.660254038,13,732,L
5.5,7.794228634,13,733,L
6.5,7.794228634,13,734,L
7,8.660254038,13,735,L
5,10.39230485,13,736,L
5.5,9.526279442,13,737,L
6.5,9.526279442,13,738,L
7,10.39230485,13,739,L
5,12.12435565,13,740,L
5.5,11.25833025,13,741,L
6.5,11.25833025,13,742,L
7,12.12435565,13,743,L
5,13.85640646,13,744,L
5.5,12.99038106,13,745,L
6.5,12.99038106,13,746,L
7,13.85640646,13,747,L
8,-13.85640646,13,748,L
8.5,-14.72243186,13,749,L
9.5,-14.72243186,13,750,L
10,-13.85640646,13,751,L
8,-12.12435565,13,752,L
8.5,-12.99038106,13,753,L
9.5,-12.99038106,13,754,L
10,-12.12435565,13,755,L
8,-10.39230485,13,756,L
8.5,-11.25833025,13,757,L
9.5,-11.25833025,13,758,L
10,-10.39230485,13,759,L
8,-8.660254038,13,760,L
8.5,-9.526279442,13,761,L
9.5,-9.526279442,13,762,L
10,-8.660254038,13,763,L
8,-6.92820323,13,764,L
8.5,-7.794228634,13,765,L
9.5,-7.794228634,13,766,L
10,-6.92820323,13,767,L
8,-5.196152423,13,768,L
8.5,-6.062177826,13,769,L
9.5,-6.062177826,13,770,L
10,-5.196152423,13,771,L
8,-3.464101615,13,772,L
8.5,-4.330127019,13,773,L
9.5,-4.330127019,13,774,L
10,-3.464101615,13,775,L
8,-1.732050808,13,776,L
8.5,-2.598076211,13,777,L
9.5,-2.598076211,13,778,L
10,-1.732050808,13,779,L
8,0,13,780,L
8.5,-0.866025404,13,781,L
9.5,-0.866025404,13,782,L
10,0,13,783,L
8,1.732050808,13,784,L
8.5,0.866025404,13,785,L
9.5,0.866025404,13,786,L
10,1.732050808,13,787,L
8,3.464101615,13,788,L
8.5,2.598076211,13,789,L
9.5,2.598076211,13,790,L
10,3.464101615,13,791,L
8,5.196152423,13,792,L
8.5,4.330127019,13,793,L
9.5,4.330127019,13,794,L
10,5.196152423,13,795,L
8,6.92820323,13,796,L
8.5,6.062177826,13,797,L
9.5,6.062177826,13,798,L
10,6.92820323,13,799,L
8,8.660254038,13,800,L
8.5,7.794228634,13,801,L
9.5,7.794228634,13,802,L
10,8.660254038,13,803,L
8,10.39230485,13,804,L
8.5,9.526279442,13,805,L
9.5,9.526279442,13,806,L
10,10.39230485,13,807,L
8,12.12435565,13,808,L
8.5,11.25833025,13,809,L
9.5,11.25833025,13,810,L
10,12.12435565,13,811,L
8,13.85640646,13,812,L
8.5,12.99038106,13,813,L
9.5,12.99038106,13,814,L
10,13.85640646,13,815,L
11,-13.85640646,13,816,L
11.5,-14.72243186,13,817,L
12.5,-14.72243186,13,818,L
13,-13.85640646,13,819,L
11,-12.12435565,13,820,L
11.5,-12.99038106,13,821,L
12.5,-12.99038106,13,822,L
13,-12.12435565,13,823,L
11,-10.39230485,13,824,L
11.5,-11.25833025,13,825,L
12.5,-11.25833025,13,826,L
13,-10.39230485,13,827,L
11,-8.660254038,13,828,L
11.5,-9.526279442,13,829,L
12.5,-9.526279442,13,830,L
13,-8.660254038,13,831,L
11,-6.92820323,13,832,L
11.5,-7.794228634,13,833,L
12.5,-7.794228634,13,834,L
13,-6.92820323,13,835,L
11,-5.196152423,13,836,L
11.5,-6.062177826,13,837,L
12.5,-6.062177826,13,838,L
13,-5.196152423,13,839,L
11,-3.464101615,13,840,L
11.5,-4.330127019,13,841,L
12.5,-4.330127019,13,842,L
13,-3.464101615,13,843,L
11,-1.732050808,13,844,L
11.5,-2.598076211,13,845,L
12.5,-2.598076211,13,846,L
13,-1.732050808,13,847,L
11,0,13,848,L
11.5,-0.866025404,13,849,L
12.5,-0.866025404,13,850,L
13,0,13,851,L
11,1.732050808,13,852,L
11.5,0.866025404,13,853,L
12.5,0.866025404,13,854,L
13,1.732050808,13,855,L
11,3.464101615,13,856,L
11.5,2.598076211,13,857,L
12.5,2.598076211,13,858,L
13,3.464101615,13,859,L
11,5.196152423,13,860,L
11.5,4.330127019,13,861,L
12.5,4.330127019,13,862,L
13,5.196152423,13,863,L
11,6.92820323,13,864,L
11.5,6.062177826,13,865,L
12.5,6.062177826,13,866,L
13,6.92820323,13,867,L
11,8.660254038,13,868,L
11.5,7.794228634,13,869,L
12.5,7.794228634,13,870,L
13,8.660254038,13,871,L
